2422,dermatan sulphate proteoglycan 3
2423,KIAA0450 gene product
2424,zinc finger protein 197
2425,zinc finger protein 197
2426,cocaine- and amphetamine-regulated transcript
2427,"ATP-binding cassette, sub-family B (MDR/TAP), member 10"
2428,regulator of G-protein signalling 13
2429,G protein-coupled receptor 4
2430,"phospholipase A2 receptor 1, 180kD"
2431,"phospholipase A2 receptor 1, 180kD"
2432,homeo box (expressed in ES cells) 1
2433,interleukin 11
2434," Cluster Incl AC003083:Homo sapiens BAC clone RG060N22 from 7q21 /cds=(0,923) /gb=AC003083 /gi=3947435 /ug=Hs.172294 /len=924 "
2435," Cluster Incl W73046:zd54h09.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-344513 /clone_end=5'' /gb=W73046 /gi=1383240 /ug=Hs.172639 /len=582'' "
2436," Cluster Incl W73046:zd54h09.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-344513 /clone_end=5'' /gb=W73046 /gi=1383240 /ug=Hs.172639 /len=582'' "
2437,Cluster Incl AL050381:Homo sapiens mRNA; cDNA DKFZp586B2023 (from clone DKFZp586B2023) /cds=UNKNOWN /gb=AL050381 /gi=4914611 /ug=Hs.172639 /len=1485
2438,5-hydroxytryptamine (serotonin) receptor 2A
2439," Cluster Incl AA418537:zv93a09.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-767320 /clone_end=3'' /gb=AA418537 /gi=2080337 /ug=Hs.172744 /len=565'' "
2440," Cluster Incl AA418537:zv93a09.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-767320 /clone_end=3'' /gb=AA418537 /gi=2080337 /ug=Hs.172744 /len=565'' "
2441,"potassium inwardly-rectifying channel, subfamily J, member 15"
2442,"collagen, type I, alpha 1"
2443," Cluster Incl Y15915:Homo sapiens mRNA for chimaeric transcript of collagen type 1 alpha 1 and platelet derived growth factor beta, 1068 bp /cds=(0,1067) /gb=Y15915 /gi=3288486 /ug=Hs.172928 /len=1068 "
2444,zinc finger protein 177
2445,KIAA0418 gene product
2446," Cluster Incl AA635153:ae61g07.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-951420 /clone_end=3'' /gb=AA635153 /gi=2558367 /ug=Hs.17364 /len=516'' "
2447," Cluster Incl L04489:Homo sapiens (clone NCD18) tumor necrosis factor receptor related protein mRNA, complete exon and repeat region /cds=UNKNOWN /gb=L04489 /gi=340022 /ug=Hs.173941 /len=1605 "
2448,a disintegrin and metalloproteinase domain 28
2449,D-aspartate oxidase
2450,KIAA0865 protein
2451,"aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)"
2452," Cluster Incl AI733855:zo19b01.y5 Homo sapiens cDNA, 5 end /clone=IMAGE-587305 /clone_end=5'' /gb=AI733855 /gi=5054968 /ug=Hs.177961 /len=570'' "
2453," Cluster Incl U95737:Human Chromosome 16 BAC clone CIT987SK-A-388D4 /cds=(129,527) /gb=U95737 /gi=3417290 /ug=Hs.177961 /len=557 "
2454,"glutamate receptor, metabotropic 4"
2455,"Vertebrate LIN7 homolog 1, Tax interaction protein 33"
2456,"bromodomain, testis-specific"
2457,"small nuclear RNA activating complex, polypeptide 1, 43kD"
2458,"meprin A, alpha (PABA peptide hydrolase)"
2459," Cluster Incl L78267:Homo sapiens PAR-5 mRNA, probable 5 end /cds=UNKNOWN /gb=L78267 /gi=1477391 /ug=Hs.179987 /len=3183'' "
2460,"melanoma antigen, family A, 10"
2461,hypothetical protein similar to rat CYP4F1
2462,"collagen, type IV, alpha 4"
2463,"protein kinase C, alpha binding protein"
2464,"solute carrier family 18 (vesicular monoamine), member 2"
2465,"glutamate receptor, ionotropic, kainate 1"
2466,"glutamate receptor, ionotropic, kainate 1"
2467,"glutamate receptor, ionotropic, kainate 1"
2468," Cluster Incl AA996066:os33d01.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-1607137 /clone_end=3'' /gb=AA996066 /gi=3182555 /ug=Hs.181975 /len=450'' "
2469,postmeiotic segregation increased 2-like 9
2470,Cluster Incl W28973:54e12 Homo sapiens cDNA /gb=W28973 /gi=1308921 /ug=Hs.182257 /len=927
2471," Cluster Incl AA018440:ze50a07.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-362388 /clone_end=3'' /gb=AA018440 /gi=1481695 /ug=Hs.182257 /len=441'' "
2472,"solute carrier family 15 (H+/peptide transporter), member 2"
2473,"solute carrier family 15 (H+/peptide transporter), member 2"
2474,acrosin
2475,"nuclear receptor subfamily 5, group A, member 2"
2476,zinc finger protein 268
2477,"solute carrier family 22 (organic cation transporter), member 2"
2478,advanced glycosylation end product-specific receptor
2479," Cluster Incl AB020499:Homo sapiens BCG-regulated mRNA for MD-1 homologue, complete cds /cds=(131,358) /gb=AB020499 /gi=4586549 /ug=Hs.184018 /len=713 "
2480,lysine-ketoglutarate reductase /saccharopine dehydrogenase
2481,"solute carrier family 4, sodium bicarbonate cotransporter, member 4"
2482,"phosphodiesterase 3B, cGMP-inhibited"
2483,"nuclear receptor subfamily 6, group A, member 1"
2484,platelet-activating factor acetylhydrolase 2 (40kD)
2485,sphingosine-1-phosphate lyase 1
2486,sphingosine-1-phosphate lyase 1
2487,SRY (sex determining region Y)-box 21
2488,KIAA0924 protein
2489,galanin
2490,kinesin family member 5A
2491,Cluster Incl AL080060:Homo sapiens mRNA; cDNA DKFZp564H172 (from clone DKFZp564H172) /cds=UNKNOWN /gb=AL080060 /gi=5262464 /ug=Hs.192810 /len=1064
2492," Cluster Incl AI075181:oy96b04.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1673647 /clone_end=3'' /gb=AI075181 /gi=3401772 /ug=Hs.192810 /len=283'' "
2493,Spi-B transcription factor (Spi-1/PU.1 related)
2494,ring finger protein 9
2495,"ubiquitin specific protease 9, Y chromosome (Drosophila fat facets related)"
2496," Cluster Incl AL049758:dJ437M21.3 (novel Src homology domain 3 containing protein similar to mouse H74 and chicken FAP52) /cds=(0,1007) /gb=AL049758 /gi=5263056 /ug=Hs.193158 /len=1008 "
2497,retinaldehyde-binding protein 1
2498,Cluster Incl W28826:52c4 Homo sapiens cDNA /gb=W28826 /gi=1308774 /ug=Hs.1933 /len=803
2499," Cluster Incl AA165410:zo83h09.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-593537 /clone_end=3'' /gb=AA165410 /gi=1741469 /ug=Hs.193606 /len=614'' "
2500," Cluster Incl AC004957:Homo sapiens PAC clone DJ1093O17 from 7q11.23-q21 /cds=(0,2423) /gb=AC004957 /gi=3953508 /ug=Hs.193606 /len=2424 "
2501,hydroxyacid oxidase (glycolate oxidase) 1
2502,"complement component (3b/4b) receptor 1, including Knops blood group system"
2503,"complement component (3b/4b) receptor 1, including Knops blood group system"
2504,"complement component (3b/4b) receptor 1, including Knops blood group system"
2505,leptin (murine obesity homolog)
2506,similar to rat integral membrane glycoprotein POM121
2507,brain-specific angiogenesis inhibitor 1
2508,WNT1 inducible signaling pathway protein 2
2509,artemin
2510," Cluster Incl AI935302:wp16f07.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2465029 /clone_end=3'' /gb=AI935302 /gi=5674172 /ug=Hs.194689 /len=524'' "
2511,piwi (Drosophila)-like 1
2512," Cluster Incl AJ132820:Homo sapiens mRNA for tMDC II, isoform [a] /cds=UNKNOWN /gb=AJ132820 /gi=4468345 /ug=Hs.194768 /len=1718 "
2513,oligodendrocyte myelin glycoprotein
2514,"solute carrier family 10 (sodium/bile acid cotransporter family), member 2"
2515," Cluster Incl U34995:Human normal keratinocyte substraction library mRNA, clone H22a, complete sequence /cds=UNKNOWN /gb=U34995 /gi=1497857 /ug=Hs.195188 /len=1626 "
2516,"solute carrier family 5 (sodium/glucose cotransporter), member 1"
2517,cyclin F
2518,SRY (sex determining region Y)-box 30
2519,"pleckstrin homology-like domain, family A, member 1"
2520,matrix metalloproteinase-like 1
2521,matrix metalloproteinase-like 1
2522,"mucin 4, tracheobronchial"
2523,dead ringer (Drosophila)-like 1
2524," Cluster Incl AA424600:zv91a08.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-767126 /clone_end=5'' /gb=AA424600 /gi=2103570 /ug=Hs.199292 /len=441'' "
2525,"inhibin, beta C"
2526," Cluster Incl AA877215:ob15e02.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-1323770 /clone_end=3'' /gb=AA877215 /gi=2986292 /ug=Hs.199538 /len=583'' "
2527,Cluster Incl W26631:34a8 Homo sapiens cDNA /gb=W26631 /gi=1307474 /ug=Hs.200007 /len=893
2528,deleted in lung and esophageal cancer 1
2529,"transcobalamin I (vitamin B12 binding protein, R binder family)"
2530," Cluster Incl N55205:yv44g05.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-245624 /clone_end=3'' /gb=N55205 /gi=1198084 /ug=Hs.20205 /len=458'' "
2531,"hemoglobin, beta pseudogene 1"
2532,synaptonemal complex protein 2
2533,cholecystokinin B receptor
2534," Cluster Incl AI955897:wt31b09.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2509049 /clone_end=3'' /gb=AI955897 /gi=5748207 /ug=Hs.203715 /len=346'' "
2535,"aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)"
2536,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1"
2537,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1"
2538,thyroid peroxidase
2539,"testis specific protein, Y-linked"
2540,"testis specific protein, Y-linked"
2541,zinc finger protein 8 (clone HF.18)
2542,"left-right determination, factor B"
2543,postmeiotic segregation increased 2-like 9
2544,"eukaryotic translation initiation factor 2, subunit 3 (gamma, 52kD)"
2545,"carnitine palmitoyltransferase I, muscle"
2546,"carnitine palmitoyltransferase I, muscle"
2547,MHC class I polypeptide-related sequence B
2548,"phospholipase A2, group IVA (cytosolic, calcium-dependent)"
2549,"POU domain, class 4, transcription factor 1"
2550,"POU domain, class 4, transcription factor 1"
2551,kinesin family member 1C
2552," Cluster Incl AI183417:qd24c11.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1724660 /clone_end=3'' /gb=AI183417 /gi=3734055 /ug=Hs.211616 /len=456'' "
2553,"GA-binding protein transcription factor, beta subunit 1 (53kD)"
2554,"SAC2 (suppressor of actin mutations 2, yeast, homolog)-like"
2555,"discs, large (Drosophila) homolog 2 (chapsyn-110)"
2556,nel (chicken)-like 1
2557,"transglutaminase 1 (K polypeptide epidermal type I, protein-glutamine-gamma-glutamyltransferase)"
2558,"integrin, alpha 9"
2559,KIAA0774 protein
2560,"synovial sarcoma, X breakpoint 4"
2561,neurexin 3
2562,Cluster Incl AF070574:Homo sapiens clone 24819 mRNA sequence /cds=UNKNOWN /gb=AF070574 /gi=3387945 /ug=Hs.22316 /len=1569
2563,"carboxypeptidase N, polypeptide 1, 50kD"
2564,"protein tyrosine phosphatase, non-receptor type substrate 1"
2565,cytochrome c-like antigen
2566,pregnancy specific beta-1-glycoprotein 7
2567,stannin
2568,Cluster Incl AL050379:Homo sapiens mRNA; cDNA DKFZp586F1922 (from clone DKFZp586F1922) /cds=UNKNOWN /gb=AL050379 /gi=4914610 /ug=Hs.226356 /len=1478
2569,KIAA0844 protein
2570,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
2571,Cluster Incl AL049390:Homo sapiens mRNA; cDNA DKFZp586O1318 (from clone DKFZp586O1318) /cds=UNKNOWN /gb=AL049390 /gi=4500184 /ug=Hs.22689 /len=2322
2572,KIAA0973 protein
2573," Cluster Incl AI201243:qf70f09.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1755401 /clone_end=3'' /gb=AI201243 /gi=3753849 /ug=Hs.233720 /len=502'' "
2574,matrilin 3
2575,heat shock 70kD protein 6 (HSP70B')
2576,glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
2577,aryl hydrocarbon receptor nuclear translocator
2578," Cluster Incl AF001307:Homo sapiens aryl hydrocarbon receptor nuclear translocator (ARNT) mRNA, splice variant, complete cds /cds=(55,1041) /gb=AF001307 /gi=2702318 /ug=Hs.234767 /len=1174 "
2579," Cluster Incl N23137:yx67h12.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-266855 /clone_end=3'' /gb=N23137 /gi=1137287 /ug=Hs.234781 /len=432'' "
2580," Cluster Incl N23137:yx67h12.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-266855 /clone_end=3'' /gb=N23137 /gi=1137287 /ug=Hs.234781 /len=432'' "
2581,A kinase (PRKA) anchor protein 10
2582," Cluster Incl AA181196:zp58f03.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-624413 /clone_end=3'' /gb=AA181196 /gi=1764799 /ug=Hs.234793 /len=521'' "
2583,Cluster Incl AL049218:Homo sapiens mRNA; cDNA DKFZp564I1916 (from clone DKFZp564I1916) /cds=UNKNOWN /gb=AL049218 /gi=4499947 /ug=Hs.234793 /len=1474
2584,MFH-amplified sequences with leucine-rich tandem repeats 1
2585,Kruppel-like factor 4 (gut)
2586,"protein kinase, cAMP-dependent, catalytic, beta"
2587,sorting nexin 4
2588,serine threonine protein kinase
2589,serine threonine protein kinase
2590,similar to Caenorhabditis elegans protein C42C1.9
2591,dimethylarginine dimethylaminohydrolase 1
2592,"acylphosphatase 2, muscle type"
2593,megakaryocyte-enhanced gene transcript 1 protein
2594," Cluster Incl AI827895:wf12b02.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2350347 /clone_end=3'' /gb=AI827895 /gi=5448566 /ug=Hs.238747 /len=649'' "
2595," Cluster Incl AI827895:wf12b02.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2350347 /clone_end=3'' /gb=AI827895 /gi=5448566 /ug=Hs.238747 /len=649'' "
2596,Cluster Incl W27611:35b9 Homo sapiens cDNA /gb=W27611 /gi=1307559 /ug=Hs.238747 /len=699
2597,Cluster Incl W27611:35b9 Homo sapiens cDNA /gb=W27611 /gi=1307559 /ug=Hs.238747 /len=699
2598," Cluster Incl AF043129:untitled /cds=(0,1379) /gb=AF043129 /gi=3978161 /ug=Hs.238966 /len=1877 "
2599,putative glycine-N-acyltransferase
2600,interleukin 17 receptor
2601," Cluster Incl AI624038:ts25h10.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2229667 /clone_end=3'' /gb=AI624038 /gi=4648969 /ug=Hs.239352 /len=401'' "
2602,LIM domain kinase 2
2603,fibroblast growth factor 13
2604,3'-phosphoadenosine 5'-phosphosulfate synthase 2
2605,Cluster Incl U79273:Human clone 23933 mRNA sequence /cds=UNKNOWN /gb=U79273 /gi=1710239 /ug=Hs.239483 /len=1422
2606,Cluster Incl W26334:26b1 Homo sapiens cDNA /gb=W26334 /gi=1306889 /ug=Hs.239504 /len=704
2607,Cluster Incl W27075:22g10 Homo sapiens cDNA /gb=W27075 /gi=1306654 /ug=Hs.239584 /len=716
2608,"solute carrier family 22 (organic anion transporter), member 6"
2609,"myeloid/lymphoid or mixed-lineage leukemia (trithorax (Drosophila) homolog); translocated to, 7"
2610,"POU domain, class 2, associating factor 1"
2611,guanine nucleotide-releasing factor 2 (specific for crk proto-oncogene)
2612,"glucose-6-phosphatase, catalytic (glycogen storage disease type I, von Gierke disease)"
2613,small proline-rich protein 2C
2614," Cluster Incl AL050262:Homo sapiens mRNA; cDNA DKFZp547I0610 (from clone DKFZp547I0610) /cds=(274,2634) /gb=AL050262 /gi=4886482 /ug=Hs.2474 /len=2796 "
2615,zinc finger protein 239
2616,5-hydroxytryptamine (serotonin) receptor 2B
2617,adenylate cyclase 8 (brain)
2618,"alcohol dehydrogenase 3 (class I), gamma polypeptide"
2619,NAG-5 protein
2620,Cluster Incl AF070642:Homo sapiens clone 24488 mRNA sequence /cds=UNKNOWN /gb=AF070642 /gi=3283915 /ug=Hs.25357 /len=1103
2621," Cluster Incl AI889718:wo17c04.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2455590 /clone_end=3'' /gb=AI889718 /gi=5594882 /ug=Hs.25357 /len=482'' "
2622,Cluster Incl AF070580:Homo sapiens clone 24527 mRNA sequence /cds=UNKNOWN /gb=AF070580 /gi=3387952 /ug=Hs.25422 /len=1668
2623,cardiotrophin 1
2624," Cluster Incl AI131030:qb82f10.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1706635 /clone_end=3'' /gb=AI131030 /gi=3601046 /ug=Hs.2558 /len=565'' "
2625,"tachykinin, precursor 1 (substance K, substance P, neurokinin 1, neurokinin 2, neuromedin L, neurokinin alpha, neuropeptide K,neuropeptide gamma)"
2626,adenosine A3 receptor
2627,limbic system-associated membrane protein
2628," Cluster Incl AJ001875:Homo Sapiens mRNA,partial cDNA sequence from cDNA selection, DCR1-17.0 /cds=UNKNOWN /gb=AJ001875 /gi=2969916 /ug=Hs.26708 /len=1354 "
2629,"protein kinase, cGMP-dependent, type I"
2630,brain and nasopharyngeal carcinoma susceptibility protein
2631," Cluster Incl AB002448:Homo sapiens mRNA from chromosome 5q21-22, clone-357Ex /cds=UNKNOWN /gb=AB002448 /gi=2943811 /ug=Hs.26968 /len=1270 "
2632,B/K protein
2633,glucosamine (N-acetyl)-6-sulfatase (Sanfilippo disease IIID)
2634,glucosamine (N-acetyl)-6-sulfatase (Sanfilippo disease IIID)
2635,megakaryocyte-associated tyrosine kinase
2636,Cluster Incl AL050074:Homo sapiens mRNA; cDNA DKFZp566F1946 (from clone DKFZp566F1946) /cds=UNKNOWN /gb=AL050074 /gi=4884307 /ug=Hs.27406 /len=2201
2637,hypothetical protein
2638,nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1
2639,G protein-coupled receptor 23
2640,"a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 3"
2641,"CD86 antigen (CD28 antigen ligand 2, B7-2 antigen)"
2642,KIAA1024 protein
2643,peripheral myelin protein 2
2644,"cyclin-dependent kinase 5, regulatory subunit 1 (p35)"
2645,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 1"
2646," Cluster Incl AB002438:Homo sapiens mRNA from chromosome 5q21-22, clone-FBR89 /cds=UNKNOWN /gb=AB002438 /gi=2943813 /ug=Hs.29596 /len=1448 "
2647,contactin 2 (axonal)
2648,"CD3E antigen, epsilon polypeptide (TiT3 complex)"
2649,mitogen-activated protein kinase kinase kinase 10
2650,KIAA0556 protein
2651,"granzyme K (serine protease, granzyme 3; tryptase II)"
2652,Cluster Incl M96739:Human NSCL-1 mRNA sequence /cds=UNKNOWN /gb=M96739 /gi=189295 /ug=Hs.30956 /len=2565
2653,Cluster Incl AF054994:Homo sapiens clone 23832 mRNA sequence /cds=UNKNOWN /gb=AF054994 /gi=3005709 /ug=Hs.31290 /len=1665
2654,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 6 (RNA helicase, 54kD)"
2655,"lymphocyte antigen 6 complex, locus D"
2656,"potassium inwardly-rectifying channel, subfamily J, member 4"
2657,Cluster Incl AF070628:Homo sapiens clone 24803 mRNA sequence /cds=UNKNOWN /gb=AF070628 /gi=3283895 /ug=Hs.32766 /len=1469
2658,"phosphoinositide-3-kinase, catalytic, gamma polypeptide"
2659,"keratin, hair, basic, 1"
2660,"fucosyltransferase 6 (alpha (1,3) fucosyltransferase)"
2661,"fucosyltransferase 6 (alpha (1,3) fucosyltransferase)"
2662,Cluster Incl W27711:38e6 Homo sapiens cDNA /gb=W27711 /gi=1307794 /ug=Hs.33862 /len=743
2663,"purinergic receptor P2Y, G-protein coupled, 2"
2664,G protein-coupled receptor
2665,serine/threonine kinase 4
2666,zinc finger protein 134 (clone pHZ-15)
2667,"lymphotoxin alpha (TNF superfamily, member 1)"
2668,activating transcription factor 1
2669,peripherin
2670,"calcitonin/calcitonin-related polypeptide, alpha"
2671,"calcitonin/calcitonin-related polypeptide, alpha"
2672," Cluster Incl AC005952:Homo sapiens chromosome 19, cosmid F19847 /cds=(1136,1531) /gb=AC005952 /gi=3851205 /ug=Hs.37062 /len=1576 "
2673,"melanoma antigen, family A, 4"
2674,"zinc finger protein 85 (HPF4, HTF1)"
2675,"complement component 8, beta polypeptide"
2676,"solute carrier family 6 (neurotransmitter transporter, dopamine), member 3"
2677,"potassium voltage-gated channel, KQT-like subfamily, member 3"
2678,activity-regulated cytoskeleton-associated protein
2679,Zic family member 1 (odd-paired Drosophila homolog)
2680,growth differentiation factor 8
2681,"keratin, hair, acidic,1"
2682,"phosphodiesterase 1A, calmodulin-dependent"
2683,"serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 8"
2684,ecotropic viral integration site 2A
2685,fms-related tyrosine kinase 3 ligand
2686,KIAA0919 protein
2687,KIAA0919 protein
2688,"coronin, actin-binding protein, 2A"
2689,Cluster Incl AL050066:Homo sapiens mRNA; cDNA DKFZp566O133 (from clone DKFZp566O133) /cds=UNKNOWN /gb=AL050066 /gi=4884296 /ug=Hs.44424 /len=1173
2690,forkhead box F2
2691,KIAA0608 protein
2692,hypothetical protein DKFZp434I143
2693,"fucosyltransferase 7 (alpha (1,3) fucosyltransferase)"
2694,"gamma-aminobutyric acid (GABA) A receptor, alpha 1"
2695,adenosine A2b receptor
2696,"crystallin, beta A1"
2697,Cluster Incl M96740:Human NSCL-2 gene sequence /cds=UNKNOWN /gb=M96740 /gi=189296 /ug=Hs.46296 /len=2519
2698,"potassium inwardly-rectifying channel, subfamily J, member 1"
2699,sex hormone-binding globulin
2700,mammaglobin 1
2701,"cysteine conjugate-beta lyase; cytoplasmic (glutamine transaminase K, kyneurenine aminotransferase)"
2702,"cysteine conjugate-beta lyase; cytoplasmic (glutamine transaminase K, kyneurenine aminotransferase)"
2703,Cluster Incl AF052099:Homo sapiens clone 23632 mRNA sequence /cds=UNKNOWN /gb=AF052099 /gi=3360406 /ug=Hs.46918 /len=1737
2704,eyes absent (Drosophila) homolog 3
2705,"potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3"
2706," Cluster Incl AI290480:ql98b12.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1880351 /clone_end=3'' /gb=AI290480 /gi=3933254 /ug=Hs.47974 /len=462'' "
2707,"phosphatidylinositol glycan, class C, pseudogene 1"
2708,"phosphatidylinositol glycan, class C, pseudogene 1"
2709," Cluster Incl AF047347:Homo sapiens adaptor protein X11alpha mRNA, complete cds /cds=(239,2752) /gb=AF047347 /gi=3005557 /ug=Hs.4880 /len=3794 "
2710,Down syndrome cell adhesion molecule
2711,Drosophila Kelch like protein
2712,Cluster Incl AL080093:Homo sapiens mRNA; cDNA DKFZp564N1662 (from clone DKFZp564N1662) /cds=UNKNOWN /gb=AL080093 /gi=5262514 /ug=Hs.49117 /len=1809
2713,T-box 19
2714,"small inducible cytokine subfamily A (Cys-Cys), member 25"
2715,"adaptor-related protein complex 4, sigma 1 subunit"
2716,"protein kinase, AMP-activated, beta 2 non-catalytic subunit"
2717,serine/threonine kinase 9
2718," Cluster Incl X89059:H.sapiens mRNA for unknown protein expressed in macrophages /cds=(0,462) /gb=X89059 /gi=929630 /ug=Hs.50905 /len=1233 "
2719,carboxypeptidase M
2720,"integrin, alpha X (antigen CD11C (p150), alpha polypeptide)"
2721,cathelicidin antimicrobial peptide
2722,chromosome 22 open reading frame 5
2723,Cluster Incl AL049990:Homo sapiens mRNA; cDNA DKFZp564G112 (from clone DKFZp564G112) /cds=UNKNOWN /gb=AL049990 /gi=4884242 /ug=Hs.51515 /len=1701
2724,DKFZP434C091 protein
2725,"nuclear receptor subfamily 2, group C, member 2"
2726,"adrenergic, alpha-1A-, receptor"
2727,"adrenergic, alpha-1A-, receptor"
2728,lipoic acid synthetase
2729,"pyruvate dehydrogenase kinase, isoenzyme 3"
2730,"pyruvate dehydrogenase kinase, isoenzyme 3"
2731," Cluster Incl AA873266:oh68e03.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-1472188 /clone_end=3'' /gb=AA873266 /gi=2969388 /ug=Hs.54148 /len=561'' "
2732," Cluster Incl Z49825:H.sapiens mRNA for hepatocyte nuclear factor 4 alpha /cds=(103,1617) /gb=Z49825 /gi=1217960 /ug=Hs.54424 /len=2289 "
2733," Cluster Incl X87871:H.sapiens mRNA for hepatocyte nuclear factor 4b /cds=(84,1481) /gb=X87871 /gi=1595755 /ug=Hs.54424 /len=1635 "
2734," Cluster Incl X87870:H.sapiens mRNA for hepatocyte nuclear factor 4a /cds=(99,1466) /gb=X87870 /gi=1595751 /ug=Hs.54424 /len=2288 "
2735,chemokine (C-C motif) receptor 2
2736,"sodium channel, voltage-gated, type II, alpha 2 polypeptide"
2737,paired box gene 1
2738,Cluster Incl M64936:Homo sapiens retinoic acid-inducible endogenous retroviral DNA /cds=UNKNOWN /gb=M64936 /gi=337422 /ug=Hs.55322 /len=3307
2739,"adrenergic, alpha-1D-, receptor"
2740,"adrenergic, alpha-1D-, receptor"
2741,"ATP-binding cassette, sub-family C (CFTR/MRP), member 10"
2742,"ATP-binding cassette, sub-family C (CFTR/MRP), member 10"
2743," Cluster Incl AI004207:ot94g05.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1624472 /clone_end=3'' /gb=AI004207 /gi=3213717 /ug=Hs.55879 /len=517'' "
2744," Cluster Incl AI093511:qb08e02.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1695674 /clone_end=3'' /gb=AI093511 /gi=3432487 /ug=Hs.56007 /len=500'' "
2745," Cluster Incl M21302:Human small proline rich protein (sprII) mRNA, clone 174N /cds=(60,278) /gb=M21302 /gi=338424 /ug=Hs.56306 /len=683 "
2746," Cluster Incl X93595:H.sapiens mRNA for NK receptor (clone 17.1C) /cds=(30,1397) /gb=X93595 /gi=1495474 /ug=Hs.56328 /len=1873 "
2747,phosphoserine phosphatase
2748,"crystallin, beta A4"
2749,testis specific leucine rich repeat protein
2750,"pyruvate dehydrogenase kinase, isoenzyme 4"
2751,"double C2-like domains, alpha"
2752,G protein-coupled receptor kinase-interactor 2
2753,ring finger protein 9
2754,hypothetical protein DKFZp586H0623
2755," Cluster Incl S58544:75 kda infertility-related sperm protein [human, testis, mRNA Partial, 2427 nt] /cds=(1,1587) /gb=S58544 /gi=299702 /ug=Hs.62608 /len=2413 "
2756,Cluster Incl AF035308:Homo sapiens clone 23798 and 23825 mRNA sequence /cds=UNKNOWN /gb=AF035308 /gi=2661069 /ug=Hs.6326 /len=2518
2757,calcitonin receptor
2758,Cluster Incl AF052172:Homo sapiens clone 24617 mRNA sequence /cds=UNKNOWN /gb=AF052172 /gi=3360483 /ug=Hs.64125 /len=1308
2759,synapsin II
2760,carboxypeptidase A3 (mast cell)
2761,KIAA0318 protein
2762,regulator of G-protein signalling 11
2763,Cluster Incl AF052121:Homo sapiens clone 23636 mRNA sequence /cds=UNKNOWN /gb=AF052121 /gi=3360428 /ug=Hs.66163 /len=1549
2764,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 4"
2765,adenylate cyclase activating polypeptide 1 (pituitary)
2766,"interleukin 5 receptor, alpha"
2767,"interleukin 5 receptor, alpha"
2768,putative G-protein coupled receptor pseudogene
2769,Cluster Incl AF070578:Homo sapiens clone 24674 mRNA sequence /cds=UNKNOWN /gb=AF070578 /gi=3387950 /ug=Hs.71168 /len=1688
2770,"cholinergic receptor, muscarinic 3"
2771,Cluster Incl U79277:Human clone 23548 mRNA sequence /cds=UNKNOWN /gb=U79277 /gi=1710245 /ug=Hs.71848 /len=1545
2772,putative zinc finger protein from EUROIMAGE 566589
2773,"gamma-aminobutyric acid (GABA) A receptor, gamma 2"
2774," Cluster Incl D83175:Homo sapiens WNT7a mRNA, complete cds /cds=(30,1079) /gb=D83175 /gi=5509900 /ug=Hs.72290 /len=1442 "
2775,"calcium channel, voltage-dependent, gamma subunit 3"
